SEASON,TEAM,MATCH_DATE,RESULT,LAST_1,LAST_2,LAST_3,LAST_4,LAST_5,FORM_SCORE
2024,Torino,2023-12-04,Atalanta,L,D,W,W,L,10
2024,Torino,2023-12-10,Frosinone,W,L,D,W,W,8
2024,Torino,2023-12-16,Empoli,D,W,L,D,W,8
2024,Torino,2024-03-08,Napoli,D,L,L,W,D,5
2024,Udinese,2023-09-27,Napoli,L,D,D,D,L,3
2024,Udinese,2024-05-19,Empoli,W,D,D,L,L,6
2024,Udinese,2024-01-14,Fiorentina,L,W,D,D,L,6
2024,Udinese,2024-05-26,Frosinone,D,W,D,D,L,9
2024,Udinese,2024-04-20,Hellas Verona,L,D,L,W,D,4
2024,Udinese,2023-08-20,Juventus,,,,,,0
2024,Udinese,2023-08-28,Salernitana,L,,,,,1
2024,Udinese,2023-09-02,Frosinone,D,L,,,,2
2024,Udinese,2023-12-17,Sassuolo,L,D,L,D,W,3
2024,Udinese,2023-09-24,Fiorentina,D,D,D,L,,3
2024,Udinese,2024-05-13,Lecce,D,D,L,L,L,5
2024,Udinese,2023-10-01,Genoa,L,L,D,D,D,3
2024,Udinese,2023-10-23,Lecce,D,D,L,L,D,3
2024,Udinese,2023-10-29,Monza,D,D,D,L,L,4
2024,Udinese,2023-11-04,Milan,D,D,D,D,L,7
2024,Udinese,2023-11-12,Atalanta,W,D,D,D,D,7
2024,Udinese,2023-11-26,Roma,D,W,D,D,D,6
2024,Udinese,2023-12-03,Hellas Verona,L,D,W,D,D,6
2024,Udinese,2023-12-09,Inter,D,L,D,W,D,5
2024,Udinese,2024-04-01,Sassuolo,L,W,D,L,D,5
2024,Udinese,2024-01-20,Milan,D,L,W,D,D,5
2024,Udinese,2023-12-23,Torino,D,L,D,L,D,3
2024,Udinese,2024-02-03,Monza,L,L,D,L,W,2
2024,Udinese,2024-02-12,Juventus,D,L,L,D,L,5
2024,Udinese,2024-02-18,Cagliari,W,D,L,L,D,5
2024,Udinese,2024-02-24,Genoa,D,W,D,L,L,5
2024,Udinese,2024-03-02,Salernitana,L,D,W,D,L,6
2024,Udinese,2024-03-11,Lazio,D,L,D,W,D,8
2024,Udinese,2024-03-16,Torino,W,D,L,D,W,5
2024,Udinese,2024-01-27,Atalanta,L,D,L,W,D,4
2024,Udinese,2023-10-06,Empoli,D,L,L,D,D,3
2024,Udinese,2024-01-07,Lazio,W,D,D,L,D,5
2024,Udinese,2023-12-30,Bologna,D,D,L,D,L,6
2024,Udinese,2024-04-08,Inter,D,L,W,D,L,5
2024,Udinese,2023-09-17,Cagliari,D,D,L,,,3
2024,Udinese,2024-04-25,Roma,L,L,D,L,W,1
2024,Udinese,2024-04-28,Bologna,L,L,L,D,L,2
2024,Udinese,2024-05-06,Napoli,D,L,L,L,D,2
2025,Atalanta,2024-08-25,Torino,W,,,,,3
2025,Atalanta,2024-10-30,Monza,W,W,W,D,L,13
2025,Atalanta,2024-10-26,Hellas Verona,W,W,D,L,W,10
2025,Atalanta,2024-10-20,Venezia,W,D,L,W,L,10
2025,Atalanta,2024-10-05,Genoa,D,L,W,L,L,7
2025,Atalanta,2024-09-28,Bologna,L,W,L,L,W,4
2025,Atalanta,2024-09-24,Como,W,L,L,W,,6
2025,Atalanta,2024-09-15,Fiorentina,L,L,W,,,6
2025,Atalanta,2024-12-22,Empoli,W,W,W,W,W,15
2025,Atalanta,2025-04-06,Lazio,L,L,W,D,W,4
2025,Atalanta,2024-11-03,Napoli,W,W,W,W,D,15
2025,Atalanta,2024-11-10,Udinese,W,W,W,W,W,15
2025,Atalanta,2024-11-23,Parma,W,W,W,W,W,15
2025,Atalanta,2025-05-25,Parma,W,W,W,D,W,10
2025,Atalanta,2025-05-17,Genoa,W,W,D,W,W,13
2025,Atalanta,2025-05-12,Roma,W,D,W,W,L,13
2025,Atalanta,2025-05-04,Monza,D,W,W,L,L,10
2025,Atalanta,2025-04-27,Lecce,W,W,L,L,L,7
2025,Atalanta,2025-04-20,Milan,W,L,L,L,W,6
2025,Atalanta,2025-04-13,Bologna,L,L,L,W,D,6
2025,Atalanta,2024-12-02,Roma,W,W,W,W,W,15
2025,Atalanta,2024-12-06,Milan,W,W,W,W,W,15
2025,Atalanta,2024-12-14,Cagliari,W,W,W,W,W,15
2025,Atalanta,2024-12-28,Lazio,W,W,W,W,W,13
2025,Atalanta,2025-01-11,Udinese,D,W,W,W,W,11
2025,Atalanta,2025-01-14,Juventus,D,D,W,W,W,9
2025,Atalanta,2025-01-18,Napoli,D,D,D,W,W,6
2025,Atalanta,2025-01-25,Como,L,D,D,D,W,6
2025,Atalanta,2025-02-01,Torino,W,L,D,D,D,6
2025,Atalanta,2025-02-08,Hellas Verona,D,W,L,D,D,8
2025,Atalanta,2025-02-15,Cagliari,W,D,W,L,D,8
2025,Atalanta,2025-02-23,Empoli,D,W,D,W,L,11
2025,Atalanta,2025-03-01,Venezia,W,D,W,D,W,9
2025,Atalanta,2025-03-09,Juventus,D,W,D,W,D,11
2025,Atalanta,2025-03-16,Inter,W,D,W,D,W,8
2025,Atalanta,2025-03-30,Fiorentina,L,W,D,W,D,7
2025,Atalanta,2024-08-30,Inter,L,W,,,,3
2025,Atalanta,2024-08-19,Lecce,,,,,,3
2025,Bologna,2025-01-25,Empoli,W,D,D,L,W,6
2025,Bologna,2025-03-29,Venezia,W,W,W,W,L,15
2025,Bologna,2024-08-25,Napoli,D,,,,,1
2025,Bologna,2024-08-31,Empoli,L,D,,,,2
2025,Bologna,2024-09-14,Como,D,L,D,,,3
2025,Bologna,2024-09-22,Monza,D,D,L,D,,6
2025,Bologna,2025-04-07,Napoli,W,W,W,W,W,13
2025,Bologna,2024-10-06,Parma,D,W,D,D,L,7
2025,Bologna,2024-10-19,Genoa,D,D,W,D,D,7
2025,Bologna,2024-10-29,Cagliari,D,D,D,W,D,9
2025,Bologna,2025-01-18,Monza,D,D,L,W,W,8
2025,Bologna,2025-02-09,Lecce,W,D,W,D,D,9
2025,Bologna,2025-02-14,Torino,D,W,D,W,D,11
2025,Bologna,2025-02-22,Parma,W,D,W,D,W,8
2025,Bologna,2025-02-27,Milan,L,W,D,W,D,10
2025,Bologna,2025-03-02,Cagliari,W,L,W,D,W,10
2025,Bologna,2025-03-09,Hellas Verona,W,W,L,W,D,12
2025,Bologna,2025-03-16,Lazio,W,W,W,L,W,12
2025,Bologna,2025-02-01,Como,D,W,D,D,L,9
2025,Bologna,2024-08-18,Udinese,,,,,,1
2025,Bologna,2025-04-13,Atalanta,D,W,W,W,W,10
2025,Bologna,2025-04-20,Inter,L,D,W,W,W,10
2025,Bologna,2025-05-04,Juventus,D,W,L,D,W,6
2025,Bologna,2025-05-09,Milan,D,D,W,L,D,5
2025,Bologna,2025-05-18,Fiorentina,L,D,D,W,L,5
2025,Bologna,2025-05-24,Genoa,L,L,D,D,W,2
2025,Bologna,2024-11-02,Lecce,W,D,D,D,W,9
2025,Bologna,2024-11-10,Roma,W,W,D,D,D,11
2025,Bologna,2024-11-24,Lazio,W,W,W,D,D,10
2025,Bologna,2024-11-30,Venezia,L,W,W,W,D,12
2025,Bologna,2024-12-07,Juventus,W,L,W,W,W,10
2025,Bologna,2024-12-15,Fiorentina,D,W,L,W,W,10
2025,Bologna,2024-12-21,Torino,W,D,W,L,W,10
2025,Bologna,2024-12-30,Hellas Verona,W,W,D,W,L,10
2025,Bologna,2025-01-12,Roma,L,W,W,D,W,8
2025,Bologna,2025-01-15,Inter,D,L,W,W,D,8
2025,Bologna,2025-04-28,Udinese,W,L,D,W,W,8
2025,Bologna,2024-09-28,Atalanta,W,D,D,L,D,6
2025,Cagliari,2025-01-05,Monza,L,L,L,L,W,3
2025,Cagliari,2024-10-06,Juventus,W,L,L,L,D,4
2025,Cagliari,2024-11-09,Milan,L,L,L,W,D,4
2025,Cagliari,2024-11-24,Genoa,D,L,L,L,W,2
2025,Cagliari,2024-11-29,Hellas Verona,D,D,L,L,L,5
2025,Cagliari,2024-12-08,Fiorentina,W,D,D,L,L,5
2025,Cagliari,2024-12-14,Atalanta,L,W,D,D,L,5
2025,Cagliari,2024-12-22,Venezia,L,L,W,D,D,4
2025,Cagliari,2024-12-28,Inter,L,L,L,W,D,3
2025,Cagliari,2024-11-04,Lazio,L,L,W,D,W,4
2025,Cagliari,2024-10-25,Udinese,W,D,W,L,L,7
2025,Cagliari,2024-08-26,Como,D,,,,,2
2025,Cagliari,2024-10-20,Torino,D,W,L,L,L,7
2025,Cagliari,2024-09-30,Parma,L,L,L,D,D,4
2025,Cagliari,2024-08-18,Roma,,,,,,1
2025,Cagliari,2024-09-20,Empoli,L,L,D,D,,2
2025,Cagliari,2024-09-15,Napoli,L,D,D,,,2
2025,Cagliari,2024-08-31,Lecce,D,D,,,,2
2025,Cagliari,2024-10-29,Bologna,L,W,D,W,L,7
2025,Cagliari,2025-03-02,Bologna,L,D,W,L,L,4
2025,Cagliari,2025-03-16,Roma,D,L,L,D,W,2
2025,Cagliari,2025-03-30,Monza,L,D,L,L,D,4
2025,Cagliari,2025-04-12,Inter,D,W,L,D,L,5
2025,Cagliari,2025-04-23,Fiorentina,L,D,W,L,D,4
2025,Cagliari,2025-04-28,Hellas Verona,L,L,D,W,L,7
2025,Cagliari,2025-05-03,Udinese,W,L,L,D,W,4
2025,Cagliari,2025-05-10,Como,L,W,L,L,D,3
2025,Cagliari,2025-05-18,Venezia,L,L,W,L,L,6
2025,Cagliari,2025-05-23,Napoli,W,L,L,W,L,6
2025,Cagliari,2025-03-07,Genoa,L,L,D,W,L,5
2025,Cagliari,2025-02-23,Juventus,D,W,L,L,W,4
2025,Cagliari,2025-02-15,Atalanta,W,L,L,W,D,7
2025,Cagliari,2025-02-09,Parma,L,L,W,D,W,7
2025,Cagliari,2025-02-03,Lazio,L,W,D,W,L,7
2025,Cagliari,2025-01-24,Torino,W,D,W,L,L,7
2025,Cagliari,2025-01-11,Milan,W,L,L,L,L,4
2025,Cagliari,2025-01-19,Lecce,D,W,L,L,L,7
2025,Cagliari,2025-04-06,Empoli,W,L,D,L,L,5
2025,Como,2025-01-14,Milan,D,W,L,W,D,7
2025,Como,2025-03-15,Milan,D,L,W,W,L,7
2025,Como,2025-05-18,Hellas Verona,W,W,W,W,W,13
2025,Como,2025-05-10,Cagliari,W,W,W,W,W,15
2025,Como,2025-05-03,Parma,W,W,W,W,D,15
2025,Como,2025-04-27,Genoa,W,W,W,D,L,13
2025,Como,2025-04-19,Lecce,W,W,D,L,D,10
2025,Como,2025-04-13,Torino,W,D,L,D,L,8
2025,Como,2025-04-05,Monza,D,L,D,L,W,5
2025,Como,2025-03-29,Empoli,L,D,L,W,W,5
2025,Como,2024-10-19,Parma,L,W,W,D,L,8
2025,Como,2025-03-02,Roma,W,W,L,L,L,6
2025,Como,2025-02-23,Napoli,W,L,L,L,W,6
2025,Como,2025-02-16,Fiorentina,L,L,L,W,L,6
2025,Como,2025-02-07,Juventus,L,L,W,L,D,3
2025,Como,2025-02-01,Bologna,L,W,L,D,W,4
2025,Como,2025-03-08,Venezia,L,W,W,L,L,7
2025,Como,2025-01-25,Atalanta,W,L,D,W,L,7
2025,Como,2025-01-20,Udinese,L,D,W,L,W,7
2025,Como,2024-12-08,Venezia,D,L,D,L,L,3
2025,Como,2025-05-23,Inter,D,W,W,W,W,10
2025,Como,2024-09-01,Udinese,D,L,,,,1
2025,Como,2024-08-19,Juventus,,,,,,0
2025,Como,2024-08-26,Cagliari,L,,,,,1
2025,Como,2024-10-04,Napoli,W,W,D,L,D,7
2025,Como,2025-01-10,Lazio,W,L,W,D,D,8
2025,Como,2024-10-25,Torino,D,L,W,W,D,7
2025,Como,2024-12-23,Inter,W,D,D,L,D,5
2025,Como,2024-12-15,Roma,D,D,L,D,L,6
2025,Como,2024-12-30,Lecce,L,W,D,D,L,8
2025,Como,2024-11-30,Monza,L,D,L,L,L,2
2025,Como,2024-11-24,Fiorentina,D,L,L,L,D,1
2025,Como,2024-11-07,Genoa,L,L,L,D,L,2
2025,Como,2024-11-04,Empoli,L,L,D,L,W,1
2025,Como,2024-09-14,Bologna,L,D,L,,,2
2025,Como,2024-09-24,Atalanta,D,L,D,L,,5
2025,Como,2024-09-29,Hellas Verona,W,D,L,D,L,8
2025,Como,2024-10-31,Lazio,L,D,L,W,W,4
2025,Empoli,2025-02-16,Udinese,L,L,D,L,L,1
2025,Empoli,2025-04-14,Napoli,D,D,L,L,D,2
2025,Empoli,2025-04-06,Cagliari,D,L,L,D,L,3
2025,Empoli,2024-08-17,Monza,,,,,,1
2025,Empoli,2025-03-29,Como,L,L,D,L,L,2
2025,Empoli,2024-12-08,Hellas Verona,L,D,D,W,L,8
2025,Empoli,2025-03-15,Torino,L,D,L,L,L,1
2025,Empoli,2025-03-09,Roma,D,L,L,L,L,1
2025,Empoli,2025-03-02,Genoa,L,L,L,L,D,1
2025,Empoli,2025-02-23,Atalanta,L,L,L,D,L,1
2025,Empoli,2025-04-20,Venezia,L,D,D,L,L,3
2025,Empoli,2025-02-08,Milan,L,D,L,L,D,1
2025,Empoli,2025-02-02,Juventus,D,L,L,D,L,2
2025,Empoli,2025-01-25,Bologna,L,L,D,L,L,2
2025,Empoli,2025-01-19,Inter,L,D,L,L,L,1
2025,Empoli,2025-01-11,Lecce,D,L,L,L,W,1
2025,Empoli,2025-01-04,Venezia,L,L,L,W,L,4
2025,Empoli,2024-12-28,Genoa,L,L,W,L,D,3
2025,Empoli,2024-12-22,Atalanta,L,W,L,D,D,4
2025,Empoli,2024-11-30,Milan,D,D,W,L,D,5
2025,Empoli,2024-09-20,Cagliari,D,D,W,D,,9
2025,Empoli,2024-09-29,Fiorentina,W,D,D,W,D,9
2025,Empoli,2024-10-06,Lazio,D,W,D,D,W,6
2025,Empoli,2024-10-20,Napoli,L,D,W,D,D,5
2025,Empoli,2024-10-27,Parma,L,L,D,W,D,5
2025,Empoli,2024-10-30,Inter,D,L,L,D,W,2
2025,Empoli,2024-11-04,Como,L,D,L,L,D,4
2025,Empoli,2024-11-08,Lecce,W,L,D,L,L,5
2025,Empoli,2024-11-25,Udinese,D,W,L,D,L,6
2025,Empoli,2024-09-14,Juventus,D,W,D,,,6
2025,Empoli,2024-12-13,Torino,W,L,D,D,W,5
2025,Empoli,2024-08-31,Bologna,W,D,,,,5
2025,Empoli,2024-08-25,Roma,D,,,,,4
2025,Empoli,2025-05-25,Hellas Verona,W,W,L,L,D,6
2025,Empoli,2025-05-18,Monza,W,L,L,D,L,7
2025,Empoli,2025-05-10,Parma,L,L,D,L,D,4
2025,Empoli,2025-05-04,Lazio,L,D,L,D,D,2
2025,Empoli,2025-04-27,Fiorentina,D,L,D,D,L,3
2025,Fiorentina,2025-04-05,Milan,W,W,L,W,L,10
2025,Fiorentina,2025-01-19,Torino,L,L,D,L,L,2
2025,Fiorentina,2025-01-26,Lazio,D,L,L,D,L,5
2025,Fiorentina,2025-02-02,Genoa,W,D,L,L,D,7
2025,Fiorentina,2025-02-10,Inter,W,W,D,L,L,7
2025,Fiorentina,2025-02-16,Como,L,W,W,D,L,7
2025,Fiorentina,2025-02-23,Hellas Verona,L,L,W,W,D,6
2025,Fiorentina,2025-02-28,Lecce,L,L,L,W,W,6
2025,Fiorentina,2025-03-16,Juventus,L,W,L,L,L,6
2025,Fiorentina,2024-10-20,Lecce,W,D,W,L,D,10
2025,Fiorentina,2025-03-30,Atalanta,W,L,W,L,L,9
2025,Fiorentina,2024-08-17,Parma,,,,,,1
2025,Fiorentina,2024-08-25,Venezia,D,,,,,2
2025,Fiorentina,2024-09-01,Monza,D,D,,,,3
2025,Fiorentina,2024-09-15,Atalanta,D,D,D,,,3
2025,Fiorentina,2024-09-22,Lazio,L,D,D,D,,6
2025,Fiorentina,2024-10-06,Milan,D,W,L,D,D,8
2025,Fiorentina,2025-05-04,Roma,W,W,D,D,W,8
2025,Fiorentina,2025-05-25,Udinese,W,L,L,W,W,9
2025,Fiorentina,2024-12-29,Juventus,L,L,W,W,W,7
2025,Fiorentina,2025-05-18,Bologna,L,L,W,W,D,9
2025,Fiorentina,2024-10-31,Genoa,W,W,W,D,W,13
2025,Fiorentina,2024-11-03,Torino,W,W,W,W,D,15
2025,Fiorentina,2024-11-10,Hellas Verona,W,W,W,W,W,15
2025,Fiorentina,2024-11-24,Como,W,W,W,W,W,15
2025,Fiorentina,2024-12-08,Cagliari,W,W,W,W,W,15
2025,Fiorentina,2024-12-15,Bologna,W,W,W,W,W,12
2025,Fiorentina,2024-12-23,Udinese,L,W,W,W,W,9
2025,Fiorentina,2024-10-27,Roma,W,W,D,W,L,13
2025,Fiorentina,2025-01-04,Napoli,D,L,L,W,W,4
2025,Fiorentina,2025-01-13,Monza,L,D,L,L,W,1
2025,Fiorentina,2024-09-29,Empoli,W,L,D,D,D,6
2025,Fiorentina,2025-04-13,Parma,D,W,W,L,W,8
2025,Fiorentina,2025-04-23,Cagliari,D,D,W,W,L,11
2025,Fiorentina,2025-04-27,Empoli,W,D,D,W,W,11
2025,Fiorentina,2025-05-12,Venezia,L,W,W,D,D,7
2025,Fiorentina,2025-03-09,Napoli,W,L,L,L,W,3
2025,Genoa,2024-09-21,Venezia,D,L,W,D,,5
2025,Genoa,2025-01-27,Monza,L,W,D,W,L,10
2025,Genoa,2025-01-17,Roma,W,D,W,L,D,7
2025,Genoa,2025-01-12,Parma,D,W,L,D,D,8
2025,Genoa,2025-01-05,Lecce,W,L,D,D,W,6
2025,Genoa,2024-12-28,Empoli,L,D,D,W,D,8
2025,Genoa,2024-12-21,Napoli,D,D,W,D,D,6
2025,Genoa,2024-09-01,Hellas Verona,W,D,,,,4
2025,Genoa,2024-08-24,Monza,D,,,,,4
2025,Genoa,2024-09-15,Roma,L,W,D,,,5
2025,Genoa,2025-02-02,Fiorentina,W,L,W,D,W,7
2025,Genoa,2024-09-28,Juventus,L,D,L,W,D,4
2025,Genoa,2024-11-07,Como,W,L,L,D,L,5
2025,Genoa,2024-11-24,Cagliari,D,W,L,L,D,5
2025,Genoa,2024-12-01,Udinese,D,D,W,L,L,8
2025,Genoa,2024-10-31,Fiorentina,L,D,L,L,L,1
2025,Genoa,2024-10-27,Lazio,D,L,L,L,D,1
2025,Genoa,2024-10-19,Bologna,L,L,L,D,L,2
2025,Genoa,2024-10-05,Atalanta,L,L,D,L,W,1
2025,Genoa,2025-04-23,Lazio,D,W,L,W,D,7
2025,Genoa,2024-12-15,Milan,D,W,D,D,W,7
2025,Genoa,2024-11-04,Parma,L,L,D,L,L,4
2025,Genoa,2025-02-17,Venezia,D,L,W,L,W,7
2025,Genoa,2024-12-07,Torino,W,D,D,W,L,9
2025,Genoa,2025-05-24,Bologna,L,D,L,L,L,4
2025,Genoa,2025-05-17,Atalanta,D,L,L,L,D,1
2025,Genoa,2025-05-11,Napoli,L,L,L,D,W,2
2025,Genoa,2025-05-05,Milan,L,L,D,W,L,4
2025,Genoa,2025-04-27,Como,L,D,W,L,W,4
2025,Genoa,2024-08-17,Inter,,,,,,1
2025,Genoa,2025-04-13,Hellas Verona,W,L,W,D,D,8
2025,Genoa,2025-04-04,Udinese,L,W,D,D,L,8
2025,Genoa,2025-03-29,Juventus,W,D,D,L,W,5
2025,Genoa,2025-03-14,Lecce,D,D,L,W,D,8
2025,Genoa,2025-03-07,Cagliari,D,L,W,D,L,6
2025,Genoa,2025-03-02,Empoli,L,W,D,L,W,5
2025,Genoa,2025-02-22,Inter,W,D,L,W,L,7
2025,Genoa,2025-02-08,Torino,L,W,L,W,D,7
2025,Hellas Verona,2024-09-29,Como,L,L,W,L,W,3
2025,Hellas Verona,2025-03-31,Parma,W,L,L,W,L,7
2025,Hellas Verona,2024-11-29,Cagliari,L,L,W,L,L,3
2025,Hellas Verona,2024-11-23,Inter,L,W,L,L,L,3
2025,Hellas Verona,2024-11-10,Fiorentina,W,L,L,L,W,3
2025,Hellas Verona,2025-02-15,Milan,L,W,D,L,L,4
2025,Hellas Verona,2024-10-29,Lecce,L,L,W,L,L,3
2025,Hellas Verona,2024-10-26,Atalanta,L,W,L,L,L,3
2025,Hellas Verona,2024-10-21,Monza,W,L,L,L,W,3
2025,Hellas Verona,2024-10-04,Venezia,L,L,L,W,L,6
2025,Hellas Verona,2024-12-15,Parma,L,L,L,L,W,3
2025,Hellas Verona,2024-09-20,Torino,L,W,L,W,,6
2025,Hellas Verona,2024-09-16,Lazio,W,L,W,,,6
2025,Hellas Verona,2025-02-23,Fiorentina,L,L,W,D,L,7
2025,Hellas Verona,2025-01-12,Napoli,D,W,L,W,L,7
2025,Hellas Verona,2025-01-19,Lazio,L,D,W,L,W,4
2025,Hellas Verona,2025-01-27,Venezia,L,L,D,W,L,5
2025,Hellas Verona,2025-02-01,Monza,D,L,L,D,W,5
2025,Hellas Verona,2025-02-08,Atalanta,W,D,L,L,D,4
2025,Hellas Verona,2025-04-28,Cagliari,L,D,D,D,W,3
2025,Hellas Verona,2025-03-03,Juventus,W,L,L,W,D,6
2025,Hellas Verona,2024-12-08,Empoli,L,L,L,W,L,3
2025,Hellas Verona,2025-03-15,Udinese,L,L,W,L,L,6
2025,Hellas Verona,2025-03-09,Bologna,L,W,L,L,W,3
2025,Hellas Verona,2024-08-18,Napoli,,,,,,3
2025,Hellas Verona,2025-04-13,Genoa,D,D,W,L,L,6
2025,Hellas Verona,2025-04-19,Roma,D,D,D,W,L,6
2025,Hellas Verona,2024-09-01,Genoa,L,W,,,,6
2025,Hellas Verona,2024-08-26,Juventus,W,,,,,3
2025,Hellas Verona,2025-04-06,Torino,D,W,L,L,W,5
2025,Hellas Verona,2025-05-03,Inter,L,L,D,D,D,2
2025,Hellas Verona,2025-05-11,Lecce,L,L,L,D,D,2
2025,Hellas Verona,2025-05-18,Como,D,L,L,L,D,2
2025,Hellas Verona,2025-05-25,Empoli,D,D,L,L,L,5
2025,Hellas Verona,2024-11-03,Roma,L,L,L,W,L,6
2025,Hellas Verona,2025-01-04,Udinese,W,L,W,L,L,7
2025,Hellas Verona,2024-12-30,Bologna,L,W,L,L,L,6
2025,Hellas Verona,2024-12-20,Milan,W,L,L,L,L,3
2025,Internazionale,2024-10-27,Juventus,W,W,W,L,D,10
2025,Internazionale,2025-01-12,Venezia,W,W,W,W,W,15
2025,Internazionale,2024-12-28,Cagliari,W,W,W,W,D,15
2025,Internazionale,2025-04-05,Parma,W,W,W,D,W,11
2025,Internazionale,2024-12-16,Lazio,W,W,D,W,W,13
2025,Internazionale,2024-12-06,Parma,W,D,W,W,D,13
2025,Internazionale,2024-11-23,Hellas Verona,D,W,W,D,W,11
2025,Internazionale,2024-11-10,Napoli,W,W,D,W,W,11
2025,Internazionale,2024-11-03,Venezia,W,D,W,W,W,13
2025,Internazionale,2025-01-26,Lecce,W,D,W,W,W,13
2025,Internazionale,2025-01-15,Bologna,W,W,W,W,W,13
2025,Internazionale,2024-10-20,Roma,W,W,L,D,W,10
2025,Internazionale,2024-10-05,Torino,W,L,D,W,W,10
2025,Internazionale,2024-09-28,Udinese,L,D,W,W,D,10
2025,Internazionale,2024-09-22,Milan,D,W,W,D,,8
2025,Internazionale,2024-09-15,Monza,W,W,D,,,8
2025,Internazionale,2025-02-02,Milan,W,W,D,W,W,11
2025,Internazionale,2025-02-10,Fiorentina,D,W,W,D,W,11
2025,Internazionale,2024-08-17,Genoa,,,,,,1
2025,Internazionale,2025-02-16,Juventus,W,D,W,W,D,10
2025,Internazionale,2025-05-18,Lazio,W,W,L,L,W,7
2025,Internazionale,2025-05-23,Como,D,W,W,L,L,10
2025,Internazionale,2024-08-30,Atalanta,W,D,,,,7
2025,Internazionale,2025-05-03,Hellas Verona,L,L,W,D,W,7
2025,Internazionale,2025-04-27,Roma,L,W,D,W,W,7
2025,Internazionale,2025-04-20,Bologna,W,D,W,W,W,10
2025,Internazionale,2024-08-24,Lecce,D,,,,,4
2025,Internazionale,2025-04-12,Cagliari,D,W,W,W,D,13
2025,Internazionale,2025-05-11,Torino,W,L,L,W,D,9
2025,Internazionale,2024-12-23,Como,W,W,W,D,W,13
2025,Internazionale,2025-03-30,Udinese,W,W,D,W,L,13
2025,Internazionale,2025-03-16,Atalanta,W,D,W,L,W,10
2025,Internazionale,2025-03-08,Monza,D,W,L,W,D,10
2025,Internazionale,2025-03-01,Napoli,W,L,W,D,W,8
2025,Internazionale,2025-02-22,Genoa,L,W,D,W,W,10
2025,Internazionale,2024-10-30,Empoli,D,W,W,W,L,13
2025,Internazionale,2025-01-19,Empoli,D,W,W,W,W,13
2025,Juventus,2024-12-22,Monza,D,D,D,D,W,7
2025,Juventus,2024-12-14,Venezia,D,D,D,W,W,7
2025,Juventus,2025-02-07,Como,W,L,W,D,D,10
2025,Juventus,2025-02-02,Empoli,L,W,D,D,D,8
2025,Juventus,2024-08-19,Como,,,,,,3
2025,Juventus,2025-01-25,Napoli,W,D,D,D,W,6
2025,Juventus,2025-01-18,Milan,D,D,D,W,D,9
2025,Juventus,2025-01-14,Atalanta,D,D,W,D,D,7
2025,Juventus,2025-01-11,Torino,D,W,D,D,D,7
2025,Juventus,2024-12-29,Fiorentina,W,D,D,D,D,7
2025,Juventus,2025-03-29,Genoa,L,L,W,W,W,9
2025,Juventus,2024-08-26,Hellas Verona,W,,,,,6
2025,Juventus,2024-09-14,Empoli,D,W,W,,,8
2025,Juventus,2024-09-21,Napoli,D,D,W,W,,9
2025,Juventus,2024-09-28,Genoa,D,D,D,W,W,9
2025,Juventus,2024-10-06,Cagliari,W,D,D,D,W,7
2025,Juventus,2024-10-19,Lazio,D,W,D,D,D,9
2025,Juventus,2024-10-27,Inter,W,D,W,D,D,9
2025,Juventus,2024-10-30,Parma,D,W,D,W,D,9
2025,Juventus,2024-11-02,Udinese,D,D,W,D,W,9
2025,Juventus,2024-11-09,Torino,W,D,D,W,D,11
2025,Juventus,2024-11-23,Milan,W,W,D,D,W,9
2025,Juventus,2024-09-01,Roma,W,W,,,,7
2025,Juventus,2024-12-07,Bologna,D,D,W,W,D,9
2025,Juventus,2024-12-01,Lecce,D,W,W,D,D,9
2025,Juventus,2025-05-25,Venezia,W,D,D,W,L,11
2025,Juventus,2025-05-18,Udinese,D,D,W,L,W,8
2025,Juventus,2025-05-10,Lazio,D,W,L,W,D,8
2025,Juventus,2025-02-23,Cagliari,W,W,W,L,W,12
2025,Juventus,2025-03-03,Hellas Verona,W,W,W,W,L,15
2025,Juventus,2025-03-09,Atalanta,W,W,W,W,W,12
2025,Juventus,2025-03-16,Fiorentina,L,W,W,W,W,9
2025,Juventus,2025-02-16,Inter,W,W,L,W,D,12
2025,Juventus,2025-05-04,Bologna,W,L,W,D,W,8
2025,Juventus,2025-04-27,Monza,L,W,D,W,L,10
2025,Juventus,2025-04-23,Parma,W,D,W,L,L,7
2025,Juventus,2025-04-12,Lecce,D,W,L,L,W,7
2025,Juventus,2025-04-06,Roma,W,L,L,W,W,7
2025,Lazio,2024-11-10,Monza,W,W,W,L,W,12
2025,Lazio,2024-08-31,Milan,L,W,,,,4
2025,Lazio,2024-08-24,Udinese,W,,,,,3
2025,Lazio,2024-09-16,Hellas Verona,D,L,W,,,7
2025,Lazio,2024-09-22,Fiorentina,W,D,L,W,,7
2025,Lazio,2024-10-06,Empoli,W,L,W,D,L,10
2025,Lazio,2024-10-19,Juventus,W,W,L,W,D,9
2025,Lazio,2024-08-18,Venezia,,,,,,3
2025,Lazio,2024-10-27,Genoa,L,W,W,L,W,9
2025,Lazio,2024-10-31,Como,W,L,W,W,L,12
2025,Lazio,2024-09-29,Torino,L,W,D,L,W,7
2025,Lazio,2024-11-04,Cagliari,W,W,L,W,W,12
2025,Lazio,2025-01-05,Roma,D,W,L,W,L,7
2025,Lazio,2024-12-28,Atalanta,W,L,W,L,W,7
